W,MFPT
0.01,0.2444168532811171
0.1,0.24518639828429856
1.0,0.25276338328752485
10.0,0.31817932254280307
100.0,0.5663994110719465
1000.0,0.7187112609870953
10000.0,0.7413556517185095
