W,MFPT
0.01,0.2441925871924649
0.1,0.24441975675379493
1.0,0.2466550641163465
10.0,0.26587645975425156
100.0,0.3388116412480426
1000.0,0.38335890851048965
10000.0,0.3894996080023515
