W,MFPT
0.01,0.24421787342187018
0.1,0.2446725746114202
1.0,0.2491785901082621
10.0,0.2904865809161091
100.0,0.5079457624849195
1000.0,0.7368928714293101
10000.0,0.7814218697156281
