W,MFPT
0.01,0.23390244251641282
0.1,0.23417020967697885
1.0,0.23677375685733948
10.0,0.25694487045139364
100.0,0.30571448581674027
1000.0,0.32192551426664184
10000.0,0.3237842274153179
