W,MFPT
0.01,0.23393223743654984
0.1,0.23446827422850738
1.0,0.23971894245695208
10.0,0.2829752319938266
100.0,0.41464458873734483
1000.0,0.47345825384043283
10000.0,0.4809912281644414
