W,MFPT
0.01,0.2453049064717017
0.1,0.24588570328342244
1.0,0.2515924617237285
10.0,0.29993783553842734
100.0,0.4651578725069881
1000.0,0.5492311255922346
10000.0,0.5605353172373667
