W,MFPT
0.01,0.23392552547716103
0.1,0.23435060778237074
1.0,0.23856543433674968
10.0,0.27732432462587847
100.0,0.4825375098763787
1000.0,0.6992127830472193
10000.0,0.7413960343636206
