W,MFPT
0.01,0.23960915377503492
0.1,0.2401635885642783
1.0,0.2455340629586332
10.0,0.28605612902157856
100.0,0.38058609821323564
1000.0,0.4134155528735684
10000.0,0.4172754158593351
